PaCMAP_X,PaCMAP_Y,Label
-0.5908111,2.1628423,1
-0.7386507,1.088007,1
0.7776209,0.32737347,1
0.5073348,0.24974392,1
0.068990745,0.32263467,1
0.9303829,1.102211,1
2.1049078,3.240481,1
1.3173494,4.91171,1
3.6849062,4.6544437,1
0.9648837,3.564664,1
-0.53840613,1.4766798,1
-0.44978687,4.1650057,1
-1.5711983,5.1130958,1
-0.50456995,3.7977135,1
-1.0512247,4.727655,1
-1.7214221,5.300866,1
-1.0589466,4.059389,1
-0.90849274,3.8402638,1
-0.2375334,3.1125076,1
-0.8522252,3.5994992,1
-0.61082965,3.3537433,1
0.6778976,2.6257288,1
0.6288866,2.7871315,1
-1.5007408,5.1666965,1
-1.9665322,4.578788,1
-0.9692341,3.9347441,1
-1.1422914,3.785299,1
1.9141215,1.4969599,1
1.5324852,1.1857923,1
-1.8986703,5.671427,1
-0.8038538,3.5569773,1
0.8759148,1.5330971,1
1.1767905,0.6513166,1
1.9815199,3.803064,1
2.3470216,2.4920802,1
6.44986,-1.8702421,0
0.9730677,-2.970359,0
-3.65063,-6.389648,0
-3.6457474,-5.3687844,0
-2.653393,-6.125955,0
3.5144873,-3.7480109,0
2.9982555,-2.6393735,0
4.224898,3.1331975,3
-0.7876357,5.5814404,1
1.7487736,0.06445668,1
1.7141448,-0.1771807,1
1.6629144,-0.67103225,1
1.3897749,0.22853504,1
1.544341,0.11324774,1
1.1633569,0.5923476,1
3.0635266,1.3548149,3
3.038501,1.5241836,3
2.541744,-1.0469354,0
1.7379988,-0.194503,1
-0.5415418,1.5737746,1
0.6904463,0.014183814,1
0.7482805,-0.44846904,1
0.65307957,-0.43457952,1
-1.2947342,6.9313817,1
-0.879302,5.5197115,1
-0.5721523,-3.0046754,0
2.317503,-4.8066416,0
1.0289282,-3.4332097,0
-3.2800026,-4.732006,0
-0.14497773,-4.6656294,0
-0.35538954,-4.7337623,0
-2.4592743,-5.0030556,0
-2.6925914,-6.1694283,0
-1.1166701,-4.89675,0
1.5274482,-3.7968767,0
-1.4700205,-5.690406,0
-3.3294141,-6.2928677,0
-2.6535108,-5.4876447,0
-3.442366,-6.2105966,0
-2.867146,-6.294531,0
-2.7273402,-6.0988398,0
2.5440428,-5.2246113,0
-1.7264594,-5.9620686,0
-2.8361127,-6.301486,0
-0.7755153,-5.207066,0
0.68122035,-5.4294558,0
-1.1474968,-5.0782003,0
-0.9540293,-5.1529884,0
-1.3345596,-5.4326906,0
1.7560507,-4.0893497,0
0.4756563,-4.531437,0
-3.1979191,-5.568896,0
-4.9766564,-6.369058,0
-5.2048225,-6.1128354,0
-5.233266,-6.37458,0
-4.5628476,-4.723636,0
-4.1660485,-4.8835063,0
0.07385786,-3.1600416,0
1.0919583,-4.2126293,0
1.521652,-5.1373315,0
-0.175856,-5.4200916,0
-3.7719765,-6.080693,0
-4.7752967,-5.6100655,0
-5.1682253,-6.7169447,0
-4.467286,-6.0991864,0
-1.8883796,-6.191219,0
-5.6870036,-6.762105,0
-6.3536043,-6.904144,0
-2.3478048,-7.039502,0
-2.096,-6.293089,0
0.59852225,-6.0689006,0
2.5307965,-5.4534936,0
1.6220789,-4.3193755,0
5.339021,-1.8171796,0
4.4032383,-0.43960494,0
4.6193185,-2.1974418,0
0.22070315,-3.2227666,0
0.7385171,-2.3477798,0
1.8050463,-1.9708588,0
-0.5045621,-1.6246058,0
1.85983,-1.2531188,0
-7.6026525,0.24897146,4
6.306534,4.137784,3
7.1992497,4.3718944,3
5.911622,4.0280523,3
5.1287193,3.8291652,3
4.9759455,3.599943,3
-1.544995,-0.8956864,0
-2.7459106,-1.9501446,0
-3.1198077,-1.9718449,0
-4.8898263,-1.974172,0
-5.781836,-2.2647986,0
-4.143386,-1.371797,0
-0.07630775,-0.8650043,1
3.3126214,-0.16983283,3
-4.432849,-0.13420361,0
2.5434737,-0.036502246,1
3.2520854,-0.5353347,0
3.59415,-2.2513692,0
5.3572083,-2.498856,0
-0.30086732,-1.4323903,0
-3.1437964,-1.6504228,0
-2.7711928,-1.6946868,0
-3.1582787,-1.7664353,0
-2.8155773,-1.8204571,0
-3.436975,-1.7536275,0
-3.4024026,-1.910785,0
-4.3847136,-3.1617355,0
-4.6283536,-3.1754994,0
-3.0823717,-2.4065304,0
-1.8784922,-0.97761524,0
-3.52896,-2.5092003,0
-3.0910954,-2.355686,0
-2.720609,-2.2037768,0
-0.17639719,-4.8871956,0
4.209327,-4.007543,0
3.01476,-2.617102,0
-1.53552,-3.3340523,0
0.5778543,-3.005264,0
3.536182,-4.4190125,0
1.1017423,-4.7574463,0
0.6957436,-3.8540854,0
-2.0979445,-4.713579,0
-2.63257,-4.907099,0
-0.3792798,-6.3014894,0
3.1048472,-5.3444066,0
-0.6199058,-5.385487,0
-1.7257196,-4.3385587,0
-5.817834,-4.2596636,0
-7.287929,-4.260004,0
-7.42682,-4.406973,0
-8.7839365,-4.846796,0
-7.8252287,-4.3406816,0
-7.7287326,-4.2111073,0
-5.23437,-5.464444,0
-1.379872,-6.3185244,0
-0.92028075,-6.144856,0
-1.1861503,-6.573643,0
3.8090262,-6.348718,0
-1.4955933,-6.498213,0
-4.668162,-5.4278793,0
-5.100022,-5.2885222,0
-8.005781,-5.005953,0
-9.715451,-5.1268935,2
-9.071464,-4.5512147,2
-6.853383,-5.912174,0
-7.9932904,-5.487728,0
-9.602295,-4.8542094,2
-8.988421,-4.985147,0
-8.38713,-5.2732725,0
-8.524014,-4.7777424,0
-8.742769,-5.3803716,0
-8.071625,-5.4922075,0
-7.4810905,-4.107333,0
-6.0830398,-6.3290114,0
-6.012115,-5.9708605,0
-7.5352697,-4.4975696,0
-5.8646045,-6.542591,0
-4.6671133,-6.087887,0
-1.2046177,-8.186806,0
-1.5936441,-8.388446,0
-0.9098115,-8.094493,0
4.00531,-6.71591,0
-3.6137335,-6.7968764,0
-4.439483,-7.007075,0
-5.7199397,-7.054868,0
-6.547475,-7.40626,0
-6.7552915,-7.2220974,0
-1.0597725,-9.165644,0
-0.48535502,-8.165178,0
-1.2247752,-8.477995,0
-6.6608195,-6.7918596,0
-5.3286157,-7.3099103,0
-6.3724976,-7.178539,0
-6.7387385,-6.9320903,0
-6.648903,-6.846132,0
-6.309154,-7.081619,0
-5.83057,-6.905433,0
-6.3788924,-7.2660966,0
-5.8780212,-7.255299,0
-6.9959517,-6.4888287,0
-5.7144814,-7.0452576,0
-5.622019,-7.019791,0
-4.802923,7.5888057,1
-6.1651125,-6.987429,0
-2.8507993,-5.1727853,0
2.829555,-6.9923706,0
3.4112186,-7.5177116,0
-3.90569,-6.8673778,0
-3.4292603,-5.9221907,0
-3.1084397,-7.2071013,0
-6.216115,-5.982058,0
-3.7406855,-6.689189,0
-4.157555,-3.929325,0
5.7871666,1.0260726,3
2.0086682,4.191988,1
1.8420373,3.6547897,1
1.7010778,4.0229354,1
1.9284611,4.3456035,1
1.8368843,4.638692,1
1.70912,4.907746,1
1.7414138,4.59122,1
1.9189305,3.520527,1
1.7788049,3.646794,1
0.72450274,4.845438,1
0.7070599,4.7201443,1
0.24527262,5.3185005,1
0.48541597,5.1487994,1
1.5003716,4.2887397,1
1.7838031,4.3971295,1
1.6813715,4.4456105,1
1.6607839,4.44632,1
1.4344367,4.4448905,1
1.7011203,4.1820226,1
-0.59259284,5.7255545,1
1.274244,4.3844037,1
-0.6875818,4.724732,1
0.0014435621,-6.970025,0
2.2626092,-7.3485456,0
1.5940804,-6.096192,0
0.8176814,-5.839563,0
0.27363452,-6.8866277,0
-0.007991759,-7.071696,0
-3.0414965,-7.900244,0
-0.7927233,6.082386,1
-0.23450817,6.4167004,1
-3.3153071,-7.763679,0
-3.0245252,-8.2046175,0
-2.8992321,-7.6421247,0
-3.1647477,-7.3958,0
-0.082553916,-8.28977,0
-2.331666,-6.292262,0
0.29875347,-6.833467,0
-1.3521693,-6.5277815,0
1.7035228,-7.0065846,0
0.49446315,-7.1915793,0
0.58234686,-8.512619,0
4.1967945,-7.6723113,0
-0.50637025,-8.029963,0
0.7125022,-7.6471214,0
1.0129462,-8.110786,0
1.7713133,-8.848824,0
-0.13011047,-8.795437,0
4.0054626,-7.7803993,0
0.06774225,-8.986276,0
-1.9144027,-7.8240466,0
2.5715554,-8.152236,0
-0.36634165,-7.8090715,0
1.0823321,-7.842802,0
-1.8736725,-7.6604977,0
-1.9580927,-7.3914833,0
-0.13719708,-8.715242,0
-1.6792659,-7.8745093,0
0.49531353,-8.970496,0
0.25913665,-9.054175,0
-4.208268,-8.035317,0
0.5360452,-9.051096,0
1.0943094,-8.968821,0
0.8917875,-8.987364,0
0.5345909,-8.945487,0
-0.0009171321,-5.212531,0
5.424974,-2.1885166,0
2.5299053,-4.218923,0
6.250659,-4.117049,0
5.1142426,-3.8839128,0
-3.5713286,-5.280464,0
2.300285,-6.7658806,0
2.0027604,-7.6425447,0
2.2330558,-7.568876,0
1.0513964,-7.640918,0
-2.242118,-6.165081,0
-2.4072053,-6.136,0
-2.1930568,-6.602836,0
-5.1862593,-6.6757736,0
-2.2396722,-6.3512745,0
-3.1961784,-5.5676484,0
-2.5810745,-5.985854,0
-3.0527644,-6.1116414,0
-1.8937536,-7.922544,0
-2.183316,-7.315456,0
-2.1556191,-7.0712214,0
-1.4982375,-7.3634305,0
-1.8087175,-6.726003,0
1.2690098,-3.245946,0
-2.8855667,-3.1873567,0
-0.28631535,1.1463674,1
-2.0401528,-2.6771874,0
1.5839359,-1.5563762,0
1.2838042,-2.1391096,0
-0.6437829,-4.2199507,0
1.3623903,-2.223732,0
-1.7825977,-4.0964193,0
-3.3333437,-2.772873,0
-3.0576634,-4.244202,0
-2.9539397,-5.3546944,0
-1.4124724,-3.8605192,0
0.013819545,-2.8911705,0
7.2826276,-3.0575132,0
7.955336,-3.7464626,0
6.3157396,-4.177695,0
0.9024441,-3.5906954,0
1.7425687,-3.4609716,0
-0.9961925,-5.1906157,0
-1.8408842,-5.7350464,0
-0.9902111,-5.9880958,0
-1.3293926,-6.17165,0
0.74657106,-6.5587034,0
2.8040292,-6.9118404,0
3.446021,-6.421703,0
-0.7748507,-3.6492033,0
-4.673725,6.6454167,1
1.8547646,-3.4946318,0
2.5588357,-6.15368,0
-2.992097,-4.0391645,0
2.1575565,-3.7810168,0
1.1084409,-3.1893735,0
0.18142778,-1.1905205,0
2.8879015,-4.130637,0
-0.45158988,0.65323627,1
4.179656,-3.68075,0
8.7818365,-3.154435,0
7.8541555,-3.6033518,0
7.8433766,-4.183032,0
4.1517806,-6.2707043,0
6.321176,-5.5791864,0
8.092151,-3.6690133,0
-0.33886176,-2.6255233,0
-2.6072886,-2.1175559,0
-1.5976759,-1.0547807,0
-3.427616,-2.3947358,0
-5.0304494,-4.071374,0
-3.812406,-3.854043,0
-5.0033627,-3.5307393,0
-2.8338802,-2.7862637,0
-3.3557642,-2.5292108,0
-1.3015816,5.890593,1
-1.0064886,2.5097206,1
-1.7193515,5.3379483,1
-1.3895856,4.3649454,1
0.08427408,0.789227,1
-2.0687037,6.92094,1
-3.3178399,8.97727,1
-3.7524378,7.7700253,1
-2.1646986,7.374208,1
-2.1640904,7.310537,1
-1.9596491,7.2671633,1
-2.081247,7.708691,1
-1.639605,6.951339,1
-2.2764766,7.858297,1
-2.1660407,6.6062098,1
-1.9906923,7.5989122,1
-2.1918159,7.1467323,1
-1.8589998,8.225343,1
-2.1589644,7.684901,1
-2.3189409,8.056729,1
-0.3360295,7.6182947,1
-0.69656914,7.791487,1
-1.4052576,7.4236703,1
-1.6650387,6.029684,1
-0.019668026,4.9485016,1
-0.77076614,5.954417,1
-1.8683263,8.178889,1
-2.0306115,7.8629427,1
-1.9310186,7.885468,1
-2.3020737,8.466817,1
-1.3704323,7.37385,1
0.52368414,3.823872,1
-0.11510453,5.2149277,1
-0.3065764,5.576073,1
-0.99927837,6.99261,1
-1.2343963,7.500811,1
-0.96713066,6.914731,1
-1.1121957,7.7078648,1
-1.2768894,7.9946456,1
-1.1644886,7.8541493,1
-1.3552694,7.7084017,1
-0.93718064,7.571308,1
-0.15994215,5.4404564,1
0.113186225,-8.586565,0
1.2384487,6.9658117,1
4.75874,4.307328,3
0.9201536,6.247301,1
-1.0870516,7.3333364,1
1.714242,5.4110036,1
0.6975835,6.3385606,1
-0.008947178,4.0859222,1
1.7029798,-1.3153629,0
3.1758842,-1.584426,0
1.705549,4.935982,1
2.4777603,4.934309,1
-0.38662115,7.3637395,1
-0.5953035,8.569881,1
-1.6375369,8.6970825,1
-0.60042304,8.332846,1
-0.90642214,8.133209,1
-1.351064,8.191684,1
-1.5275776,8.515609,1
-0.826903,7.7286663,1
-1.0195695,7.8912725,1
-1.6337351,8.279958,1
-0.6581129,7.111414,1
0.8650618,6.7624707,1
2.1105187,4.314022,1
2.970402,3.266943,1
1.934942,3.5919635,1
-0.3486253,5.541658,1
-1.4982682,6.573375,1
2.0123084,-6.5453434,0
-0.49245304,-5.6908092,0
-5.3115673,-7.0154767,0
-4.59835,-6.3205547,0
-3.8523166,-5.629655,0
-4.940343,-6.279789,0
-3.5936875,-5.6071143,0
-4.0750527,-5.945002,0
-2.2656686,-6.2302637,0
-2.619319,-6.522323,0
-1.7949003,-7.353859,0
-2.7134128,-7.1912513,0
0.46032947,-8.3330965,0
-0.8393429,-7.991983,0
-0.5039914,-8.094137,0
2.257099,-7.2618246,0
-2.2752895,-8.731119,0
-1.0005683,-7.8784575,0
3.3702872,-6.82858,0
9.73781,-3.4053586,0
3.4155395,-4.3655562,0
-1.8476686,-6.9167113,0
-2.27406,-6.8267407,0
6.707057,-4.451519,0
5.2103662,-4.82954,0
-1.9550911,-6.157036,0
-3.3876102,-7.7365947,0
1.7605617,-6.0203433,0
3.431616,-4.342085,0
3.5007403,-4.4552364,0
-2.103785,-6.052119,0
5.200254,-4.783162,0
4.6895747,-3.5419288,0
4.2976623,-3.4085603,0
2.6231775,-4.048314,0
7.952607,-1.8771254,0
5.3162336,-2.165494,0
-2.5580995,-6.2378545,0
-2.3302653,-5.3034363,0
3.404562,-6.789437,0
4.6439114,-5.6978526,0
0.45742932,-2.7670565,0
5.0740395,-5.1795254,0
5.534981,-5.783139,0
-0.34021312,-5.359854,0
0.21602096,-5.6597953,0
4.8737197,-3.8588538,0
2.885292,-4.4705167,0
3.7010617,-5.3368793,0
5.478862,-3.5948312,0
8.478113,-0.5048839,0
10.121196,2.8965847,3
10.629521,3.402445,3
0.9884432,-0.23436424,1
0.7973469,-0.7394231,1
-4.834506,-7.3066382,0
0.38787472,-7.4573526,0
1.6417046,-7.9945235,0
3.593736,-6.8809743,0
1.9228498,-8.108941,0
1.1825966,-8.533503,0
1.3173206,-8.023635,0
1.6709166,-7.639914,0
2.5952156,-6.157548,0
2.64023,-5.7033467,0
4.98003,-6.945722,0
-1.5433357,-5.171388,0
1.904894,-3.1118448,0
1.3599482,-2.6736925,0
1.7177541,-3.0090015,0
1.6812054,1.8398973,1
1.1674885,0.98871917,1
1.0710212,1.7113554,1
2.195076,0.46919027,1
7.8400183,4.7057533,3
5.685841,4.0090704,3
-4.1935043,-1.0423958,0
4.1915317,-0.6417092,0
-1.8691648,-1.7366585,0
3.3951395,2.155263,3
2.9715538,-0.26547137,3
7.9016714,1.0641454,3
8.311583,4.40016,3
4.6260524,-1.1172018,0
0.42320368,-0.67691714,1
-1.9382392,5.287678,1
-2.855791,7.021681,1
-0.97670066,8.215667,1
-3.9700243,8.196815,1
-3.3498971,8.4839945,1
-3.6493893,8.278145,1
-4.2330427,6.6353054,1
-4.352683,6.1518517,1
-2.5151908,6.272069,1
-2.910321,6.632416,1
-7.9499483,-4.0477166,0
-5.130756,8.523808,1
-5.195909,8.219778,1
-4.3821735,7.702294,1
-4.9582906,8.523875,1
-4.755275,8.342908,1
-5.3697524,8.505534,1
-5.0902734,9.150573,1
-4.3476076,8.763058,1
2.6656327,4.376594,1
-1.2975031,4.714848,1
-0.3256527,5.342425,1
-1.7862394,5.18015,1
-0.8961344,5.372959,1
-2.1372194,5.629104,1
-1.6609926,5.5801787,1
-1.5060067,5.8733907,1
-1.0668155,5.865399,1
-2.3717952,6.46248,1
-1.9077917,7.195444,1
-0.8743687,6.4238234,1
-3.0005655,7.3061504,1
-2.809318,6.909291,1
-3.6715236,6.6170793,1
-3.924987,7.190316,1
-4.2562947,7.6917686,1
-2.4665637,6.902628,1
-2.8757784,7.5661993,1
-4.207279,7.3123317,1
-3.8883972,7.788235,1
-2.0548446,6.1376452,1
-3.0626554,6.192073,1
-0.88497007,0.6021749,1
-0.2962016,-3.2589002,0
0.66597414,-4.6475167,0
4.3683,5.554251,3
4.1635556,5.3700967,3
-3.709581,-5.729702,0
-4.7018003,-5.939174,0
2.4793482,3.9711163,1
3.0714738,5.273261,1
4.6791654,-1.2726501,0
6.2530375,-2.1032543,0
1.9176062,-3.9756448,0
2.153272,-3.4587078,0
2.6933908,-5.3398914,0
1.295659,-5.346431,0
2.677736,-6.1000066,0
0.20308097,-6.466019,0
-0.34358442,-5.9558825,0
-0.14751497,-6.5650644,0
0.9578801,-5.7387414,0
1.1417308,-6.1334558,0
3.701649,-5.8602796,0
3.7425559,-6.8629513,0
4.3239417,-7.202309,0
1.8705386,-8.210421,0
2.763968,-7.603462,0
0.14275965,-8.177893,0
0.5847859,-7.895604,0
0.9418004,-7.4413533,0
-3.4936688,-7.8736105,0
-0.86961144,-8.118392,0
0.49099752,-7.615429,0
-1.7479274,-6.0205975,0
-1.3955977,-6.110149,0
-2.0710897,-6.119449,0
0.67659813,-6.115502,0
2.0580626,-5.488767,0
0.469633,-4.2762136,0
1.9566894,-5.6330385,0
1.4859307,-6.158049,0
-3.6449125,-7.669799,0
-3.9729576,-7.237754,0
3.5011292,-6.3045344,0
0.23555599,-6.361765,0
0.7735562,-6.162505,0
2.6099312,-5.1661077,0
3.3948395,-6.0830793,0
4.2304277,-5.8324747,0
2.6514647,-6.314731,0
5.706582,-5.550631,0
2.9838438,-5.2853928,0
6.8448114,-3.5792441,0
6.5684986,-1.6329377,0
8.533494,-1.3873494,0
9.566528,2.895583,3
9.675578,2.9204707,3
9.502087,2.4622931,3
2.9274926,-6.010672,0
10.594096,-2.478818,0
9.48872,-3.0666773,0
10.33816,-2.8270042,0
9.440931,-3.4346657,0
7.3911495,-5.0928617,0
9.018886,-3.637808,0
6.403915,-4.8910985,0
6.613597,-3.8043642,0
3.1519349,-3.9818978,0
9.600042,-3.3355591,0
10.089754,-3.373493,0
10.528672,-3.1194103,0
9.645613,-3.8027532,0
9.326631,-3.6008193,0
9.504693,-3.8156931,0
9.773226,-3.480722,0
9.494636,-3.6732185,0
10.946878,-0.5721758,0
10.079917,0.61008686,3
8.050461,-0.28594,3
5.809044,-5.5816665,0
2.681104,-6.2474504,0
3.4298725,-6.574128,0
2.8610044,-6.5410256,0
4.211132,-6.3047156,0
3.474091,-6.431675,0
2.0179315,-6.2252617,0
4.3135805,-5.861051,0
5.77022,-5.3857226,0
1.7755531,-5.9351068,0
2.4451723,-6.021975,0
1.0247508,-0.8652897,0
3.3021612,-1.4812135,0
9.668115,-3.3989632,0
9.789636,-3.1409233,0
2.5946376,5.0733037,1
-2.4291313,7.0394306,1
-2.9488626,7.5348053,1
-3.1449294,7.461555,1
-2.01533,8.254288,1
-3.1686797,8.196731,1
-3.252636,8.56835,1
-3.7219641,8.44774,1
-3.8587737,8.118727,1
-3.2808306,5.652517,1
-3.578373,7.023334,1
-3.0816429,6.6911125,1
-3.036656,7.310321,1
-2.1658337,4.629081,1
-2.4901621,6.5507655,1
-2.424794,6.611533,1
-2.569616,6.5554395,1
-1.4713398,8.413073,1
-1.8679526,6.57116,1
-2.9446063,8.252366,1
-3.1384895,8.593303,1
0.1950654,7.2115874,1
0.9755695,7.2238846,1
3.7499912,5.8668556,1
1.8844068,7.6598835,1
-3.471038,8.403019,1
-3.8454552,8.558269,1
-3.5439415,8.783394,1
-3.2999308,8.794789,1
-3.6103783,8.749689,1
-3.6788945,8.770852,1
-3.6692355,8.7385845,1
-0.4620174,10.036446,1
-1.5250058,10.152179,1
-3.1860795,9.058116,1
-3.2700095,9.016286,1
-3.7113245,8.763495,1
-3.5355172,8.786789,1
0.12156261,9.980951,1
0.8341492,9.779655,1
-0.7192344,9.557915,1
-1.2738307,10.072757,1
-1.0595284,10.075612,1
-1.4528235,9.993119,1
1.1984292,9.331746,1
1.0361955,9.740459,1
-3.4412577,10.091484,1
0.28018263,9.150183,1
-0.8544177,8.696598,1
1.7499996,8.168005,1
3.7601109,7.382437,1
3.7495308,7.350064,1
-0.32091585,8.798034,1
1.9044154,8.273785,1
2.290576,6.1404753,1
-3.0583315,8.38645,1
-3.0244124,8.31134,1
-1.9880705,8.839428,1
-1.8841884,8.586548,1
-1.5431594,8.954836,1
-2.8967452,8.629383,1
-3.9490187,8.136958,1
-3.91356,8.316773,1
-3.638791,8.131322,1
-3.4029198,8.106674,1
-3.6163156,8.231497,1
-3.9066007,8.548077,1
-3.812442,8.294396,1
-3.7220902,8.325347,1
-3.7844124,8.331947,1
-4.030557,8.373249,1
-4.015507,8.356815,1
-3.5945942,8.279082,1
-3.4293416,8.2626,1
-3.3266191,8.036454,1
-3.9128478,8.169713,1
-2.9394681,7.345802,1
-2.9866273,5.0986695,1
-0.7690502,1.3633611,1
0.6855844,-1.2259185,0
1.8387257,-3.46346,0
-0.81994885,-5.7398415,0
-1.0425599,-5.5086646,0
-0.024210168,-4.8383756,0
-2.9014106,-6.306805,0
-2.1442916,-5.039553,0
-3.879039,-6.8015122,0
-3.636158,-6.6410384,0
-2.782089,-5.657166,0
-2.2421668,-5.5729213,0
-1.0158405,-5.3939204,0
-3.1161957,-3.2929933,0
2.6842322,1.3430042,1
-2.9459784,-1.7399119,0
-1.4539226,-0.32320568,1
2.246958,0.4143577,1
5.4963245,3.6536076,3
7.2940207,2.1483562,3
4.596176,0.34384516,3
9.31908,3.168484,3
9.418163,3.7657106,3
9.77041,3.066046,3
8.388597,3.5370576,3
8.422713,3.9980953,3
8.656963,3.5277302,3
8.955606,4.457024,3
9.309896,2.3317168,3
8.11128,3.37752,3
8.8006935,3.4017463,3
8.877326,4.2720056,3
9.133113,3.8914225,3
8.4776125,4.511815,3
-4.820039,-0.6240438,0
-6.2175927,-0.34892204,4
9.679114,5.3954234,3
-6.667888,0.06346737,4
-6.4559574,-0.44342795,4
-6.6535573,-0.29664642,4
-7.891273,-0.30063346,4
-6.839324,-0.17499788,4
-6.8868623,-0.15435545,4
-7.504894,-1.6221709,2
-6.0816593,-2.2852714,0
10.581055,4.563901,3
-6.6036077,-0.724475,4
-7.712122,-1.5868604,2
-6.988891,-1.4948484,4
-6.9971385,-2.2401466,0
-6.801603,-1.3110213,4
-6.957436,-1.569253,0
-6.7304573,-0.85571855,4
-6.876588,-0.466479,4
-6.696692,-1.0455892,4
-6.759189,-1.0903943,4
-6.6613007,-1.0613786,4
-6.652406,-0.9860754,4
-6.8844543,-0.7712448,4
-6.9426494,-1.651238,0
-6.794128,-1.4682533,4
-6.8947186,-1.3529292,4
-7.025887,-2.5126705,0
-6.822582,-1.3607996,4
-6.7673416,-1.035072,4
-6.769767,-1.0618091,4
-6.6222196,-1.2742413,4
-6.787456,-1.1118437,4
-6.7140307,-1.0434358,4
-7.436627,-0.29919946,4
-8.3715515,-0.7178584,4
-8.131369,-0.45221052,4
-10.027584,-2.4991558,2
-10.3658,-2.7477596,2
-8.8604145,-0.9932915,2
-8.613781,-0.013300307,4
-7.8677125,0.41516125,4
-8.27065,0.34365994,4
-10.040224,-1.6762334,2
10.410849,5.3985014,3
10.020755,5.2846127,3
-8.406879,1.0384227,4
-9.137574,-0.10963215,4
9.775327,5.314813,3
9.948096,5.2546644,3
-8.668811,0.42458257,4
-9.001537,0.23792498,4
8.854031,5.222845,3
-6.2804375,2.5239325,4
8.286384,4.8339553,3
8.470862,5.194866,3
7.684093,5.050352,3
8.182718,5.237591,3
9.359726,5.7440457,3
-7.148457,1.6486317,4
-7.350631,1.49554,4
9.218314,5.313823,3
9.2814665,5.4539986,3
8.88022,5.5939856,3
5.695932,4.8785086,3
7.2062125,4.8404408,3
-6.6049857,1.6814271,4
5.3392596,4.6421623,3
6.9241185,4.431586,3
4.6091485,4.721711,3
6.805724,3.8756485,3
6.0344763,4.196419,3
3.8951168,4.856098,1
6.0135,4.9051886,3
6.524716,5.1023,3
7.3627815,5.0158,3
-6.256559,2.4117005,4
-5.9620724,2.504252,4
3.8141425,0.7162868,3
6.2416577,-0.26294684,3
5.934573,2.4886808,3
4.1590085,2.3409774,3
5.299312,1.8021852,3
1.7235864,3.896164,1
1.8066843,3.4196424,1
5.6249924,-5.523292,0
1.4083633,-6.500825,0
0.4703482,-5.464112,0
8.118354,0.36504543,3
10.972309,1.6247712,3
8.646014,-0.25512287,3
5.3367476,-4.6282954,0
3.4734142,-4.81115,0
2.9486294,-5.382692,0
2.417303,-6.083733,0
1.9877427,-6.389017,0
10.999191,-2.0018103,0
7.1855073,-4.383321,0
-0.8398976,-4.8043165,0
0.08532528,-5.420428,0
-0.18054171,-4.887514,0
2.2217164,-5.17479,0
6.5512586,-5.9290357,0
2.3084385,-6.656949,0
-0.5690555,-7.3791475,0
1.0308912,-6.7054133,0
-1.7138531,-8.27732,0
1.8313347,-6.7473764,0
-0.15069534,-6.9005527,0
-0.92798746,-6.8157682,0
1.9145808,-6.006661,0
0.61574906,-4.8919497,0
0.5246819,-5.995785,0
2.7228014,-6.2855268,0
6.7840643,-5.9335017,0
-1.5891845,-7.863787,0
0.827873,-7.5041456,0
0.0063127438,-8.116702,0
4.684954,-7.075384,0
1.2913268,-8.031114,0
7.27628,-2.6050448,0
8.32347,-3.0721152,0
10.962588,-0.4111534,0
8.749961,-3.3357081,0
8.583126,-3.2178044,0
9.170894,-2.900104,0
11.151558,-1.3601449,0
10.568938,-1.5175912,0
7.870075,-2.5299115,0
8.214315,-3.3232868,0
7.5722113,-3.4322727,0
10.968798,-1.2132046,0
8.177204,-2.4868176,0
6.57652,-2.6572664,0
5.359401,-2.5485032,0
9.337161,1.9194362,3
10.16873,4.0423045,3
10.728426,3.338916,3
10.80836,3.2558188,3
10.768448,3.217302,3
11.132602,2.8504274,3
11.18405,2.8472486,3
8.658989,5.090982,3
8.691507,4.6977463,3
9.253646,5.3444304,3
9.862515,5.617684,3
8.365908,2.8416138,3
10.538516,1.3281771,3
7.668608,1.813539,3
5.575631,-0.19102891,3
6.0968366,-1.8039715,0
1.6070703,-0.67674214,1
7.098818,-2.174262,0
7.4114804,-4.2683105,0
1.5136503,-2.0342002,0
10.649866,0.0418708,3
10.980451,3.6870997,3
-8.769483,1.3713472,4
8.602286,3.3465958,3
10.928227,3.7563152,3
11.21898,2.4375603,3
6.944324,0.98855805,3
4.067314,-0.4225463,0
5.827079,2.2335067,3
8.691358,1.3557551,3
4.07497,-1.1045637,0
10.974931,-2.3859627,0
10.03851,-2.9758024,0
8.893917,-4.1369987,0
7.7867103,-4.5312657,0
11.00846,-1.8176283,0
10.887352,-1.878045,0
10.469349,-2.8256598,0
10.539246,-1.7821059,0
11.0962515,-0.08791412,0
9.327602,-0.7072102,0
10.125441,1.4155304,3
11.15075,-0.4052429,0
11.150413,-1.7896209,0
7.717752,0.4162117,3
8.885581,4.63523,3
10.737262,3.0763767,3
7.5125184,1.1997718,3
9.778115,4.5864067,3
10.982622,2.9215357,3
9.321419,2.3216295,3
9.242849,1.5485402,3
6.5544586,0.50359404,3
9.048854,2.8294048,3
9.925228,4.705202,3
11.097925,3.3402297,3
10.979654,3.6763093,3
10.197519,4.523464,3
8.446321,1.9136581,3
7.205405,4.5085907,3
9.38436,4.724573,3
-7.1888413,1.2096083,4
0.14942764,-5.7762938,0
